SourceUserID,ReplyUserID
11958,7746
11958,5640
11958,10603
11958,7758
11958,3995
11958,11698
11958,8029
11958,1793
11958,4537
11958,3990
11958,3645
11958,11943
11958,5792
10584,10584
1912,10432
153,1993
10122,10122
9234,2182
6427,7182
6432,10124
3772,9624
3772,4450
3772,2434
10250,6132
6989,2490
7317,8579
4980,10677
8532,8532
8015,8015
3299,11831
6197,5620
4508,5445
12193,5507
7965,7965
7965,9769
7509,6450
3042,5139
12036,2363
11300,9980
11996,5957
5749,10182
8640,8640
7620,7620
2523,10820
7330,10378
7330,8245
11367,11499
6384,11069
12331,1431
2466,3061
7879,12046
2461,2461
10037,7747
10037,7747
3738,3738
761,2118
6402,6402
6402,6402
7448,6573
8260,8260
12346,104
12346,11744
2659,6971
5830,1689
8006,8478
818,9226
821,10881
4701,177
2647,7677
2050,12442
10143,9603
351,8362
9997,6083
11464,4470
1301,6113
9798,9798
3085,3085
8065,8065
11465,3339
11465,3339
9158,9931
11521,7807
4326,6578
4326,6578
4326,6578
1102,1102
7959,1305
9237,9237
6883,6883
3750,3750
10306,2293
10306,3123
8702,8592
12248,1749
8913,11741
8722,9605
12256,12256
7965,7965
3335,219
12045,5020
2068,9374
9102,12002
12062,3365
12062,3365
10116,12251
224,224
224,224
9251,2358
6356,6356
9807,9807
1236,1236
9873,9873
10182,648
1952,9894
9602,9855
9801,9801
3510,5891
3510,1312
7274,12071
5040,422
5747,1060
5112,5112
5112,5112
11419,2594
7508,7508
1830,1830
7645,4131
7645,10658
7645,10402
10336,7099
10118,10118
2641,10865
7645,7645
7645,3509
4301,2924
8925,4251
6008,3371
895,5694
11265,1971
1028,12320
2466,11862
3945,6821
661,661
2016,9958
3423,5712
10927,5011
2797,6070
2797,6070
2797,2797
2797,2684
8920,3380
11904,11904
8651,7215
294,1694
11658,9173
11658,8008
11658,8346
11658,179
11658,9267
11658,10058
11658,2091
11658,82
11658,6864
11658,5698
11658,2159
4495,1068
3538,11158
4366,368
12417,8595
6294,11405
11549,176
4335,5072
7483,6769
12118,2206
857,857
8935,4144
2882,2882
209,2252
2639,2639
6180,3315
5675,9560
11658,11162
11658,5205
1586,4435
1586,4435
1948,9120
10604,9788
2979,7085
12243,5835
1414,1414
5768,5768
12140,12140
6937,5989
5271,3755
10584,10584
9885,9886
1053,8180
10805,12080
2425,446
12431,12431
4282,8708
4282,2854
2412,7060
5873,5873
6640,6640
5430,9071
9062,4640
2425,43
7022,7022
4612,11306
7465,4772
2450,3208
4633,4633
7832,7832
7006,10042
1779,3254
2875,5037
2875,11419
6640,4104
1703,1703
11336,11336
8268,1069
8268,4449
7425,1475
10720,5687
9676,8459
9676,8954
9676,2679
5788,10632
5788,314
3434,10439
3298,5533
2990,7016
810,4061
8106,1220
10537,10537
7031,7260
2037,1430
3772,5013
7550,3108
10626,10435
10626,7660
10626,7266
10626,2507
10626,3984
4840,2096
11658,8475
10584,10584
7669,2280
37,7968
8766,6123
4283,10882
4283,8902
4283,7641
4283,7641
2767,4274
8878,8878
7895,7895
10618,8784
10618,2636
5485,5485
9798,9798
2805,3456
9858,9858
6769,2729
6769,2729
5662,5662
8529,8529
5867,4468
8736,2955
8895,7134
7353,2471
7162,5833
8103,12198
8647,5920
8647,11181
2859,2859
2498,5066
5235,9437
6899,3454
12154,1372
12154,4993
12154,3005
2507,4172
11927,2182
2859,2859
4852,4852
4852,4852
11871,1001
7965,7965
5959,3228
935,5442
1233,1233
10235,179
10235,10093
3891,8548
10978,10978
6640,6640
2437,12055
10056,10056
641,6786
9168,3008
2466,766
2466,766
2466,766
2466,766
12007,12007
6436,3632
3942,544
7651,418
7651,8821
2803,1619
5613,6827
5500,5500
5885,532
5885,2041
5885,11969
1060,5747
829,11395
11094,11094
184,6473
184,184
10784,10784
11658,11344
11054,5620
5684,11098
9768,9253
2339,11837
6482,6910
576,495
576,9377
101,6828
8215,4842
2318,4706
11535,4179
5005,5005
2350,5331
9798,9798
6560,6560
6535,6535
5705,11546
2273,7062
10393,6936
6894,8158
3512,3512
4599,12182
4875,3694
2783,5261
357,11357
5839,9941
5839,9851
9778,3918
7745,3393
7657,577
5460,5460
3635,5500
3635,5500
12297,11964
1087,6201
1087,3853
1087,11212
10960,10960
8063,569
2461,2461
9223,12180
9798,9798
938,9877
10664,10664
6188,8132
2450,1683
5975,11024
1255,3552
252,4065
7977,470
3430,3477
1736,1736
8344,8344
1322,1322
9605,8722
9605,8722
12070,7187
5716,5716
3732,11159
4730,7850
11750,5023
2425,7318
2425,12317
2425,2491
2425,7527
2425,7326
1171,547
7965,7965
8654,5354
10578,9266
1294,6087
9828,9828
1123,9590
7902,299
5479,3067
1911,3351
2267,308
6820,7134
9798,9798
5620,5351
4083,4083
1052,9312
1052,5345
10175,10175
10616,4586
4578,6405
4627,7944
7763,17
2124,6412
8637,8637
2805,2805
7832,2588
8097,447
3407,8645
9240,6777
4472,10186
6856,10043
4689,3047
11988,11988
10552,5478
10552,10251
10552,5668
2585,10525
2492,6202
2492,633
2492,6
2492,5052
9661,9661
11116,11116
8290,8290
1032,1032
7313,7567
7379,2240
618,2783
7809,7809
7367,7367
10188,10188
11658,11981
6782,6217
10323,8189
9283,6613
6344,7690
170,11394
4157,4157
9003,120
9814,3276
8333,8080
2737,5149
5062,5062
5619,5619
9798,9798
9728,5918
3504,4527
3504,9228
3504,3290
3504,4070
321,9671
7242,8625
4350,4350
8685,2835
6427,7431
7007,7007
283,600
9051,9051
4389,4389
5980,2251
5980,1581
5980,6592
5980,4361
5980,11177
2831,9768
1210,1210
2615,2615
3772,5013
3159,9831
7448,11769
7669,11194
949,949
7821,7705
3374,3374
10211,6500
10000,1740
9602,10585
5659,10940
5659,10940
8323,5146
2426,8722
90,10065
11171,11171
2596,10847
3767,5985
10724,12180
11783,1463
10584,10584
11182,9148
2631,10143
2631,803
3726,8312
27,7944
10310,10705
10310,2892
10584,10584
5986,5741
3340,3340
8172,8172
77,5881
2980,2980
7104,3666
5327,5692
10626,2100
10626,10
9013,9013
9667,1121
9151,9151
4415,1774
428,3657
8926,8926
9169,7932
12152,12152
12152,2380
11927,11782
11927,822
5359,609
795,3093
795,6155
4294,6622
3060,3060
5821,6875
5821,6875
11658,9573
11658,3511
1511,1511
9619,10833
9619,898
8188,11568
2355,10646
12045,11058
12045,11760
5413,6004
5413,6004
3758,9738
10364,8875
10364,5072
10364,7567
10364,5553
10364,7935
10364,8191
10364,11219
1337,77
10238,10238
1847,1847
9393,10653
8977,11157
3750,3750
37,10087
9315,2081
12111,1638
4180,4387
11161,11161
1407,6754
7432,939
8302,7479
2636,11245
2636,5526
2636,3497
2636,9247
2636,7388
2636,6166
2636,3215
2636,10299
2636,8377
10829,9523
9591,3084
7832,7832
3572,3572
8758,8758
7508,7508
6371,11366
7515,5187
7528,3735
4696,591
9112,10408
9112,1273
9112,2506
9112,10548
9112,7976
9112,2953
9570,9570
209,1555
209,908
9137,5062
7266,11349
10943,6654
10943,2178
5183,2567
2273,2543
3666,3666
12218,4188
3750,3750
12022,8085
1254,2804
4284,4284
12374,4734
12374,4734
8605,12225
3596,9945
9380,9380
11658,9322
11658,862
11658,3269
11658,1517
11658,1260
11658,1260
11658,1331
4808,11597
9038,4434
1032,4280
2425,3212
9501,762
6728,10016
12152,7973
12152,9071
12152,4506
4937,9609
9092,2358
4399,4399
4284,4284
7832,579
9156,1928
4157,4157
10494,8078
4136,10929
10299,4020
240,3621
11363,9073
2275,2275
11751,5687
3735,8161
3735,6578
3735,2954
3735,8168
5876,2541
10584,10584
2639,2639
5980,7701
5980,7701
8402,9605
1725,1725
4889,10860
11770,6505
1425,6917
8078,9122
7091,6905
7091,12433
7091,4745
2644,5934
10305,1714
10305,8916
10305,10305
10305,2575
10305,3488
10305,2313
10305,4621
10305,9856
11376,11376
2883,3574
10392,1404
4639,494
7406,5130
9021,11851
9021,1277
9021,11020
9021,2382
9021,10382
9021,8167
9021,7106
9021,8124
9021,10924
9021,3735
12030,12030
12045,5914
2639,2639
4314,2557
4314,1546
4314,4519
4314,12028
4314,11369
4314,4314
4443,6532
12110,4966
4189,8397
6224,12199
6224,8130
2266,8631
1032,1032
6427,6427
7269,4702
7269,7526
4732,8242
12287,6593
5571,3116
3430,3430
4083,623
4083,4075
4083,4083
4053,1075
1587,8295
10310,7613
5744,5744
3742,3742
10620,10620
2639,2639
6149,5631
2438,1062
6357,1637
3772,4873
10997,10143
10997,7705
10997,513
10735,6663
4893,4843
5761,5761
7930,7930
2915,1018
2915,3092
2915,10167
2915,5068
2915,6397
11531,4509
9693,10348
7104,7948
9712,9712
6446,946
6441,3571
6897,6897
10574,1340
10574,762
10574,10707
7930,7930
759,8850
2627,806
1122,4099
12227,12227
11146,3207
3266,3266
6502,6502
1588,8483
8966,3893
7440,190
3513,3513
4,1007
3170,12442
661,11949
7482,4136
2464,5683
2209,10282
9279,3836
10724,2100
10724,5313
10724,3424
10724,7525
10724,6600
10724,12180
10574,10574
3772,3427
3772,5268
8354,11117
11658,11206
11658,9985
11658,5972
11658,554
11658,6467
11658,4456
11658,4508
11658,811
11658,5583
11658,1260
5804,2805
9873,9873
10235,412
10235,9373
11577,8357
11577,5133
11577,9490
4326,982
5875,10395
5875,2679
5875,1689
5875,1924
5875,1659
5875,1659
5875,4858
5875,2142
5875,6504
5875,5356
5875,7380
5875,1824
5875,12295
5875,563
5875,11483
5875,10595
5875,7029
5875,4631
5875,12367
5875,6830
5875,5014
5875,5014
5875,7994
5875,1411
5875,9984
5875,9046
5875,12236
5875,3138
5875,10562
5875,6768
5875,11718
7269,3697
7269,10027
7269,9683
7269,12318
7269,3500
7269,9632
7269,8022
7269,2878
7269,7325
7269,4665
7269,487
7269,5688
7269,6447
7269,10548
7269,6217
7269,5042
2167,2167
5590,3797
5398,5398
2717,2717
10485,10485
5199,11270
4589,4589
10364,6217
10364,3558
9615,11440
949,949
8155,11197
6476,10505
2841,327
2847,1710
7965,7965
2307,1103
303,8658
7010,6067
3566,7981
9798,9798
961,3805
10958,6139
8978,5758
1356,11250
1397,2547
4837,1966
4837,11355
4837,10182
5155,454
5155,7159
5155,912
5155,4213
3611,7438
3611,7438
9287,5971
1285,5313
10626,10995
10626,2100
6149,6149
2805,445
215,2361
8919,5045
8919,3579
2659,5582
2659,3732
2659,10663
2659,2100
2659,6029
2659,3802
983,983
5086,5450
4677,3678
5281,6846
2273,307
2273,11751
2273,11751
9476,12229
7871,11898
11784,8795
9875,43
9875,332
9875,6709
9875,6217
9875,5286
9875,11232
9875,2468
7030,7030
6149,6149
2122,11933
3588,3158
11001,371
224,224
12346,12346
11900,873
12144,8127
3689,11099
12045,8952
12045,10143
12045,9742
12045,4697
3881,10970
5352,8004
6633,3218
11927,2182
6011,12312
5888,4159
5888,1947
4496,4496
9223,2100
3651,3011
5564,514
5564,9738
5564,2110
5564,3161
9014,9014
2425,9791
11165,2853
4412,10864
10913,5600
184,7133
184,7133
184,7133
184,7133
184,7133
184,7133
184,7133
184,7133
184,7133
184,7133
184,7133
184,3848
184,1606
2288,9707
6424,6952
9409,9409
4377,4393
4321,120
7269,12289
10235,12351
10235,10882
6149,7593
4314,905
4314,905
1139,335
11658,9267
8790,5598
10775,5408
12378,11794
2004,6153
2004,6769
2004,6769
6594,6594
622,10516
8338,247
8469,5299
5271,11848
5271,2332
5271,5796
5271,1770
5271,3180
5271,1754
5271,4864
5271,159
5271,3215
5271,3215
3331,2127
11449,9874
10584,10584
8637,8637
4083,4083
1352,1283
1352,3165
1759,10597
628,12139
12152,286
12152,1191
12152,1340
12152,1286
6270,1195
4813,7185
4813,4813
9479,513
11098,5684
3772,2756
3772,2182
1032,4034
2717,2717
4776,3610
3666,9709
3666,4921
12022,2545
9364,5814
1054,12123
1312,5941
10671,10887
11837,2339
10559,10114
3510,7265
7367,7367
961,11359
10600,10600
9057,5179
1320,4823
1535,6181
2790,8659
7608,7608
10777,11133
10777,4951
10777,4190
10777,10404
10777,9225
10777,7865
10777,10795
10777,10288
10777,945
10777,9308
10777,1773
10777,6431
10777,8818
10777,1021
10777,999
10777,11548
10777,8420
10777,11477
10777,2207
10777,5906
10777,5214
10777,5293
10777,9541
10777,10367
10777,9883
10777,7220
10777,3368
263,6763
1032,1032
3772,4499
3772,8851
3772,5268
4408,4408
5991,2455
7851,7851
5980,211
3931,11429
2112,6480
4083,9715
12051,2804
2739,2739
6345,8278
10051,7463
7982,6035
7982,6035
7982,2837
8489,6544
5716,1807
4137,11521
4284,4284
8790,2100
8790,12180
4762,7966
2659,547
2659,9838
8480,11817
7859,7859
7625,7625
2639,2639
5800,5800
11112,2589
11658,4289
2801,5658
2801,1383
4325,204
4938,5257
4938,4938
4938,1651
11455,4341
8090,204
8090,204
7832,7832
9730,11561
11768,513
12194,3423
11097,3423
8578,7086
6555,6555
11903,8426
11903,1902
7668,2260
2636,85
6737,989
8428,8536
2763,10986
12395,12395
10032,8050
6391,1200
9237,6622
8878,11124
11004,2358
6604,2835
3222,3222
3222,11504
7421,6459
7411,7411
516,12016
8015,8519
8015,4859
12078,10579
6358,6501
2272,2100
10296,4913
12089,10578
1973,4543
9020,8487
2450,5494
11196,11196
12431,12431
3774,3774
11481,11481
549,6388
3978,6347
4293,81
11152,11205
10584,10584
11658,9267
10046,10066
6748,5931
6748,6618
2605,10548
2605,2333
2605,1583
5684,5287
7207,7207
10172,8276
2736,6195
3295,3342
9119,9119
6062,428
8078,637
4349,4349
7385,6484
333,333
11322,11681
3359,178
10699,8291
2494,6822
5135,3258
747,7944
7401,9144
3042,6494
10793,5599
949,949
3772,9102
3772,231
3772,7587
3772,3756
3772,21
3772,643
3772,11396
3772,166
3772,9081
3772,1714
3772,9207
3772,1275
3772,9565
3772,9087
3772,9113
3772,339
3772,3812
3535,11062
3535,11062
7832,7832
10181,5684
507,7944
7034,9115
7034,9115
10574,10574
10574,37
2003,8387
751,12369
751,9902
751,964
751,964
751,964
751,226
751,8425
751,2192
751,12180
12030,12030
7273,1033
2717,2717
2717,2368
4136,4325
5226,4417
10934,5990
4283,6804
8054,11419
6477,6477
2949,5559
6820,7134
10846,10846
5271,3876
1414,1414
6001,5098
46,6671
46,6694
6778,6778
5873,5873
2320,2320
3772,7731
12227,1199
8289,3759
12364,5198
9420,1002
9420,493
9420,11056
9420,10538
2979,1074
2979,5488
2979,8874
2425,11590
2425,9265
7542,2594
5386,1761
7517,250
5271,5431
5571,5571
9798,9798
11658,421
11658,9806
3061,5888
6842,9356
6842,2005
2425,2425
10547,12214
8603,3989
8640,11
6616,1907
6616,3257
12030,12030
4980,762
10988,10988
2645,10970
11658,4290
11658,8984
2745,8112
776,8078
26,10503
11383,8396
9218,7203
6119,9660
3772,3772
3772,61
3772,8605
2034,8834
5010,5010
1754,7318
12045,7805
12045,10143
12045,3351
7832,7832
7506,8049
11510,2596
3512,3512
9731,3382
8976,7640
7103,10115
10547,4296
4260,6970
9507,3051
9507,6141
9570,9570
5716,964
5716,964
5716,964
5716,964
5716,964
5716,964
5716,964
5716,964
5716,964
5716,964
5716,8078
5716,2921
232,3146
2681,2681
11170,5850
2636,8444
2636,8444
10723,1125
11658,179
11658,9267
182,6365
8253,11129
10896,10896
12298,234
12298,11603
3300,1753
3300,7208
5665,9036
7280,1478
7280,1478
2388,2388
12319,3453
10118,10118
8338,909
5994,859
12152,9382
12152,10670
12152,8054
12152,2241
12152,9663
12152,2306
12152,8679
2505,7104
10329,7847
68,3151
5086,6036
5086,7225
5086,11198
5086,2221
5086,3966
5086,5135
6702,619
10283,10283
10087,10087
6419,6419
6206,6206
4938,62
4760,3182
4760,12061
4760,2187
4760,5475
4760,8825
4760,4621
4760,12101
431,431
6045,6045
4875,3694
10548,10548
2424,2424
3772,3772
7269,990
7269,11557
560,10548
10087,1834
3058,3058
11316,12405
5980,10143
5980,11744
5980,2742
5980,11177
5413,7515
10626,2100
2626,4752
2874,5882
2425,4316
2425,2883
56,3749
3948,9419
2156,10284
9223,12180
7007,10044
7007,6025
2962,450
4493,11052
12045,4093
12045,3006
12045,6217
12045,3005
12045,3005
12045,5517
591,4696
3077,3077
9101,6819
4196,8534
9243,9243
674,7015
7195,7195
4033,4033
11462,11462
108,8440
1446,11682
2425,1804
6640,6640
10075,645
3478,5627
9984,9984
1089,3464
3989,8603
9661,9661
11463,11463
7482,4136
1183,10247
11601,11601
9570,9570
7672,6061
3940,11694
8894,7379
5366,12209
2733,5571
1032,1032
4703,4396
173,8818
2717,2717
11230,11356
3618,3618
224,224
11385,4938
188,188
3549,11558
176,8174
9706,6452
10574,10574
456,1088
2425,1173
2425,198
2594,3039
5656,6632
1782,6734
10584,10584
3839,4245
3839,4245
1117,5002
6486,8922
5986,4553
5986,8940
5986,5081
4793,5800
4793,5800
10311,11739
11998,1414
505,1019
8385,8385
74,74
1407,1024
7282,7282
10601,7000
280,280
7086,8578
7086,8578
5779,9092
5779,7300
2128,4226
8878,8878
7914,7914
8360,11275
2273,5968
2273,513
11637,9539
11637,3855
11637,7346
11637,10391
8585,12399
10122,10122
7412,4708
7412,10542
2631,3309
2631,10251
2631,11605
2631,11605
2631,6548
2631,3586
2631,7226
2631,1695
2631,1914
2631,10269
2631,10312
2631,1353
3742,2291
3742,9851
11658,9267
11658,2188
12152,1422
12152,12152
12152,850
2631,11092
8362,351
10629,10248
10629,5561
10629,4798
10629,10608
11825,11173
466,6904
466,6172
3772,8325
3772,8525
7895,7895
8186,9110
2717,2717
5416,12436
8692,5224
4719,8835
5461,3103
2229,6857
1549,6018
11151,12336
11151,8361
11151,7043
11151,4486
11151,3422
11151,9374
11151,7917
11151,7477
8015,2140
8015,5621
7289,7289
10781,11830
3594,6217
3594,8036
3594,9394
12386,7446
12386,7446
4083,4083
8878,8878
8479,9126
11139,7181
6315,6999
1786,2242
7965,7965
2997,2805
2997,4820
5182,5182
5182,5182
7639,6091
4769,8457
4171,12408
4171,6966
4171,12272
4171,10307
4171,4085
4171,493
4171,3403
4171,6217
4171,9089
4171,4269
4171,5036
4171,5802
4171,6814
4171,1618
4171,9415
4171,895
4171,6795
4171,5071
4171,7830
78,4712
5980,1134
5980,9088
10445,1714
10445,1227
10445,9293
10445,4205
10445,11970
10445,7983
10445,12169
10445,12029
10445,9785
10445,3925
10445,11099
10445,7536
10445,8877
10235,11437
1831,2104
1831,774
1831,1371
1831,6217
1831,8417
1831,4839
1831,11099
1831,4735
1831,5794
1831,2324
1831,8929
1831,4077
10122,8928
440,1575
8476,4525
5069,3662
4026,10192
1904,6802
12214,10547
12214,6164
6363,5262
4453,1733
4453,446
4453,6762
4453,4613
4453,1712
4453,4478
4453,10022
4453,11282
4453,11521
4453,11521
4453,3799
4453,9624
4453,12326
4453,6971
4453,5598
4453,5742
4453,6922
4453,11385
4453,762
2717,7564
7942,11911
1477,2268
5996,12190
10571,7566
6401,1099
10626,7728
10626,2100
2009,9792
6277,1203
2909,12349
5528,7533
797,5648
1400,10390
1400,10566
2958,8414
2958,1624
3183,10130
7965,7965
5296,11160
701,6583
701,9819
701,2955
701,2192
701,12269
701,12031
701,10966
7446,9917
3283,2376
6194,11521
3976,6123
1806,8106
6640,6640
3768,5776
939,10618
10669,2086
3523,10991
7686,7688
7686,3758
7686,5942
7686,9888
7686,9888
153,5701
153,5223
153,12115
7821,10456
873,12278
10226,10226
6382,7015
2681,2681
10614,10614
3061,10766
2631,7765
2631,7166
2631,11862
2631,4329
2631,2030
10118,10118
4433,4060
9253,9768
5684,4242
1032,4034
7289,7289
132,8814
6921,11985
2214,3108
5005,5005
8542,11501
6887,5851
11678,3132
5854,6896
2971,2149
2971,3851
2971,6217
2971,11064
2971,8093
2971,7560
2971,8700
2971,7391
2971,8150
2971,3608
2971,8078
2971,11610
2971,4059
3718,3287
3718,3874
4321,739
10055,10608
10055,9188
5538,3962
8598,1453
3772,3527
3772,1787
8930,8930
2461,2461
2461,2461
7452,10408
5702,5702
12045,2738
5863,11824
6328,6727
6328,1442
6328,2100
6328,9367
6328,3417
3508,3508
1503,9850
4303,4303
5716,7079
905,6342
1993,2885
7104,7345
6496,6496
3557,3557
12054,4245
9596,5340
2273,2822
7620,7620
11658,12317
11627,8854
4221,1320
1342,10105
675,5903
3772,3772
9342,2815
2859,2859
10537,10280
7832,7832
6223,10122
2810,9744
6241,3158
7419,6192
5410,4598
1794,4851
7474,3175
11222,5908
3418,1164
9756,9756
4887,9508
5499,9927
10062,10062
4903,2630
10511,2450
9730,9730
9010,9508
9010,337
1834,9866
3179,9725
8369,4627
7378,7378
9746,5797
4124,4484
4124,4484
4453,6117
4077,10731
132,8814
2226,11575
718,718
8673,7232
2586,3715
11864,11864
9353,9353
10769,11561
10769,10098
10769,9317
10769,12007
10769,6217
10769,10905
10769,4077
10769,4576
10769,2041
10769,3091
10769,1370
10769,3126
10769,5625
10769,5625
10769,10869
5420,9958
9264,7502
9250,9250
751,10811
751,3460
751,9713
12054,2218
12152,5969
6912,2821
7007,9844
7007,5036
7007,9166
7007,9166
9126,8479
12140,12140
2743,2743
8880,2735
9603,7643
11797,930
2791,2791
8173,3058
261,6133
11984,6459
11749,10329
5086,9605
5086,10143
5086,3351
5086,8720
5086,2687
7151,11008
7151,3009
2609,2609
3985,3985
11478,11582
8568,8568
7367,7367
5815,3585
5414,7583
5414,6217
10626,2100
10626,3984
11658,9267
11658,9045
11658,3256
701,1297
3711,9866
5902,5902
9602,9602
9100,5085
2997,428
4425,4425
9727,4857
2052,2922
7859,7859
4899,2100
10724,964
10724,964
1117,1117
1529,1529
6225,6225
9104,10453
9669,5772
10235,10882
10235,10548
8516,11920
184,7705
7531,4464
4196,7250
4597,8722
5245,5245
3653,4245
556,3666
5716,12437
10997,3364
4622,11463
11654,5949
1882,8722
7965,7965
7940,7940
2439,9401
2439,9401
4594,6615
6769,7310
8141,10294
604,10757
11203,6319
7367,7367
8687,2620
6707,6707
570,8343
6569,8215
6569,2746
6569,917
6569,1330
5184,7802
10626,2100
2466,766
9150,9098
2180,5726
4222,4222
9646,5603
8803,6866
7999,3514
4664,3491
10631,10631
6246,6246
11825,1048
11825,10297
4265,11461
8157,5703
2301,8878
1404,10392
2650,12222
3772,4305
3772,804
3772,5684
3772,2182
6584,6584
4907,11119
12045,4474
12045,4714
6897,6897
9184,8539
4559,2450
4070,11518
7403,7403
5999,5999
6045,4194
771,771
2379,2379
1627,10726
3058,3058
10645,10734
3346,3346
482,10278
10537,2978
10537,8375
10537,3179
10537,10537
3742,7049
6636,6221
6715,6715
11428,6654
11428,3112
11428,143
8543,4077
6427,6427
11433,2805
3975,7341
1915,5659
1915,7916
1915,1915
1915,7318
1915,11855
8629,8629
4744,11073
8590,8878
4157,4157
2450,12292
6570,5781
9452,5092
2461,2461
394,9612
7524,428
12300,6220
5189,11816
8483,7015
2513,2513
11318,8561
4078,9955
2891,9315
6838,9827
12152,12230
12152,12230
12152,850
12152,11890
6388,3415
4756,10182
2927,3588
6619,5305
6619,6267
1188,11419
1188,207
1046,1487
1046,2745
1046,2321
1046,137
1046,9906
1046,6772
1046,10462
1046,1674
1046,2342
1046,4093
1046,8012
1046,9135
1046,7281
1046,8406
1046,10244
1046,4102
1046,1886
1046,11338
1046,8704
1046,8138
1046,6524
1046,8213
1046,8571
1046,8809
1046,2005
1046,11482
1046,8367
1046,8374
1046,157
1046,4254
1046,1828
1046,7594
1046,4300
1046,3347
1046,520
1046,8812
1046,11563
1046,8304
1046,8975
1046,7749
1046,3792
1046,1533
1046,9040
1046,8997
1046,9270
1046,11687
1046,637
1046,11002
1046,9815
1046,1085
1046,10808
1046,4795
1046,5017
1046,6217
1046,8293
1046,11095
1046,11461
1046,112
1046,2297
1046,5734
1046,10173
1046,1916
1046,12087
1046,7949
1046,5737
1046,6951
1046,8503
1046,4009
1046,4376
1046,3370
1046,5160
1046,1092
1046,2290
1046,2290
1046,11121
1046,1553
1046,2345
1046,10867
1046,11533
1046,1706
1046,4651
1046,4651
1046,11382
1046,12032
1046,12032
1046,715
1046,1778
1046,8218
1046,9460
1046,2131
1046,10910
1046,1379
1046,9616
1046,7347
1046,6284
1046,1604
1046,5211
1046,2533
1046,7320
1046,6836
1046,4539
1046,1691
1046,8709
1046,4395
1046,10810
1046,9142
1046,2511
1046,12173
1046,10886
1046,9484
1046,6521
1046,10331
1046,1329
1046,3427
1046,11914
1046,7582
1046,7276
1046,5218
1046,11343
1046,3882
1046,8743
1046,8782
1046,11952
1046,1326
1046,5471
1046,7145
1046,6722
1046,1670
1046,6873
1046,9202
1046,6403
1046,8418
1046,10797
1046,7711
1046,11879
1046,2591
1046,6454
1046,5953
1046,140
1046,2696
1046,8222
1046,11311
1046,1726
1046,1726
1046,9566
1046,1726
1046,9706
1046,6780
1046,11684
1046,1483
1046,4134
1046,7491
1046,10791
1046,7612
1046,4346
1046,6503
1046,9588
1046,5682
1046,4874
1046,1040
1046,1706
1046,7858
1046,2766
1046,1706
1046,1706
1046,1706
1046,1706
1046,7491
3183,12278
11702,2330
6721,7843
2460,10584
12227,12180
12227,12227
5271,6731
5271,7
182,182
5304,5304
5304,5304
5304,5304
2425,7440
1480,10720
5208,5033
10875,10875
10875,10875
8928,8928
9645,7767
11565,6779
11565,6118
8528,11154
1359,244
2971,1714
2971,10442
2971,4571
2971,1714
2971,1714
2971,9652
2971,8946
2971,5790
2971,1787
2971,2610
2971,8610
2971,9846
2971,12265
2971,2073
2971,3717
2971,1161
2971,12276
2971,9291
2971,5376
2971,1797
2971,3518
2971,3708
2488,9592
9991,11602
10626,10729
10626,11757
10626,10108
10626,2100
10626,2100
11920,8516
6051,9325
12214,2930
6360,6360
9399,11322
8712,2642
2991,1816
11463,10299
11463,10299
1722,5750
2428,298
2428,5918
5271,6930
5271,11304
5271,3171
1160,8777
2639,2639
11658,9267
11658,395
11658,5432
11658,9780
11658,9464
11658,1162
11658,1260
11658,11206
11658,3633
11658,5273
11658,11484
11658,1998
11658,3630
9254,10998
5414,9346
5414,471
5414,3984
5414,3586
5414,6217
5414,10937
5414,3797
5716,2100
2816,10548
6882,11747
1438,9186
1107,10458
1107,4335
1107,2613
8204,1307
3755,11192
3666,5116
3773,3910
4980,9941
3905,7134
544,544
544,544
9195,5208
7262,11447
12076,4467
5397,871
5397,7882
10040,10040
7832,4338
6469,11478
267,6223
2971,9251
2971,3633
2971,10755
2971,1507
2971,3699
2971,783
2971,8200
1205,3285
8786,12385
11658,6689
11658,2916
11658,3656
11658,7433
11658,1331
11658,1445
11658,10058
11658,2433
11658,4508
11658,6725
11658,548
2022,1213
2272,8078
2272,7370
2368,2717
8363,10726
3079,5317
12152,2198
1320,9981
6640,6640
8805,7282
5656,1892
7508,7508
6154,120
9586,4105
3733,3733
2266,2100
2266,530
2631,9862
2631,12114
2631,4473
2631,1356
2631,11650
10152,10152
4376,4376
12132,428
3843,10974
2561,2561
2561,8878
7859,7859
4314,4314
10802,12147
4299,4299
3636,3412
10029,6271
1743,6769
6728,6728
3782,9803
3782,7706
5641,5623
6149,5631
3065,7618
9254,6217
1390,11772
9824,9795
3938,554
3938,10489
3938,11620
10089,428
1826,338
10557,8558
10356,10356
5860,4072
1626,10153
1508,1858
7006,10612
7006,4798
7006,6702
7006,287
2631,11871
2631,9817
1023,3666
11635,11635
962,11950
9605,8722
6786,641
7097,7097
10357,12057
10357,9764
10357,8277
10357,5237
10357,532
10357,240
10357,12371
10357,9215
10357,2392
10357,7073
10357,903
10357,11881
4941,1920
4841,4744
6900,6900
5290,2047
2872,4402
6955,2347
2631,50
2631,5668
11857,11975
8674,8778
4082,3988
6105,2161
5468,513
1482,3692
5351,2594
7699,4884
6809,8712
12185,1427
12185,10772
8769,8769
5980,7476
5980,11580
5980,685
5980,5980
7289,7289
7812,8288
7812,12196
7812,10153
6402,6402
1694,294
